"x"
2
2
2.96872782707214
2.92688703536987
2.82709074020386
NA
NA
2.95026922225952
3.00000023841858
2.91394662857056
2.71705532073975
1.30390179157257
2.63112854957581
2
2
2
2
2
2
2
2.69534230232239
2.23131513595581
2.28492999076843
2.80342888832092
2.85932970046997
2.41088843345642
2
3.46200513839722
2.14982724189758
NA
3.69780588150024
2.17638731002808
2
3.37454867362976
4
2.89708566665649
3.36464738845825
3.70833969116211
3.52362298965454
3.79942774772644
1.77195274829865
1.47157537937164
1.78637158870697
1.18626642227173
1.26550734043121
1.07935607433319
2
1.78074383735657
1.9916787147522
1.51090776920319
1.10639011859894
1.61335217952728
1.84599602222443
1.24945378303528
2
1
1.95304906368256
1.13459432125092
1.00723361968994
2
1
1.06043803691864
1
1.03912723064423
1.22842991352081
1.33210027217865
1.31574130058289
1.94951319694519
2.0134162902832
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2.00305080413818
1.99037075042725
2
1.98024141788483
2.66743731498718
2.27495336532593
2.31725335121155
1.44833743572235
2.01584696769714
2.37839388847351
2.14437341690063
1.75182604789734
1.95190632343292
1.36205232143402
NA
1.31507813930511
1.64614844322205
2.99999976158142
2.45590138435364
3
1.44303464889526
1.72823905944824
1.73058247566223
1.32267701625824
2
1.45158684253693
1.11133134365082
1.20505857467651
2.41432285308838
2.28926920890808
3
3
2.99999976158142
2.8251051902771
1.64716589450836
2.79483342170715
2.35264992713928
2.1645405292511
2.84017324447632
1.62113273143768
2.80396270751953
1.60168552398682
1.27546799182892
3.35175156593323
NA
NA
1
2.59475350379944
1
1
1.57272756099701
NA
NA
2.72942686080933
1.17154276371002
2.64680910110474
3
3.35635757446289
1
1.79903256893158
1.94265329837799
3.04029822349548
1.59145724773407
1.51087284088135
2.47508573532104
1.0826770067215
2.40004062652588
3.03247570991516
1.48563408851624
3.01608753204346
1.65089845657349
2.83659291267395
2.49719786643982
2.30982375144958
1.31927931308746
2.76509857177734
1.84863901138306
2.7585084438324
2.36733722686768
2.08439970016479
2.78236031532288
2.11780381202698
3.13743662834167
2.98186779022217
2.66226243972778
2.25876140594482
2.96191358566284
3.16698145866394
1.42345547676086
2.00116419792175
2
2
2
2
2
2
2.00030970573425
2
2
2.42204618453979
2.04051947593689
2.20608687400818
2.1672830581665
1.97496294975281
1.46208488941193
2.19778823852539
1.96673929691315
3.00000023841858
2.91311097145081
2.23491597175598
3.25856232643127
3.42634081840515
3.65463089942932
3.144859790802
2.98454022407532
1.16074573993683
3.18702507019043
2.99999976158142
3.36206388473511
NA
