"x"
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
14
NA
41
41
NA
41
41
NA
41
NA
17
NA
41
41
NA
NA
NA
NA
17
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
4
4
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
6
6
NA
50
NA
NA
50
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
39
NA
NA
NA
NA
NA
7
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
7
7
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
24
11
24
50
50
50
50
27
NA
NA
NA
NA
NA
14
14
41
NA
17
NA
NA
NA
35
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
14
14
14
41
NA
NA
NA
NA
NA
NA
NA
NA
NA
7
NA
NA
NA
NA
NA
14
NA
NA
NA
NA
NA
41
41
41
NA
17
NA
17
17
17
NA
NA
NA
41
41
41
41
41
41
41
41
NA
NA
35
NA
41
NA
NA
17
17
NA
NA
NA
NA
NA
NA
NA
NA
35
NA
4
4
4
4
4
4
4
4
4
4
4
7
NA
50
NA
11
11
NA
NA
7
NA
7
7
NA
50
14
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
43
NA
NA
NA
26
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
28
67
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
72
NA
NA
NA
NA
NA
NA
NA
44
NA
NA
NA
NA
NA
NA
NA
NA
NA
67
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
25
NA
NA
NA
NA
25
22
22
22
NA
NA
NA
NA
NA
NA
NA
4
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
40
40
NA
NA
NA
NA
NA
NA
26
NA
NA
NA
NA
NA
NA
25
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
59
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
14
14
NA
NA
NA
NA
NA
NA
NA
NA
NA
1
NA
NA
NA
NA
NA
3
3
3
3
NA
NA
3
NA
NA
3
NA
3
NA
3
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
26
NA
NA
NA
26
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
47
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
21
NA
NA
NA
NA
NA
NA
21
21
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
21
NA
21
21
NA
NA
NA
21
NA
NA
NA
NA
21
NA
NA
NA
21
NA
NA
21
NA
21
NA
NA
21
NA
21
NA
NA
NA
NA
NA
NA
NA
NA
NA
21
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
NA
